2022/01/12 20:20:41   ID 005  D    6.72  T  75.9  B 13.9  G 209  R 0000
2022/01/12 17:22:29   ID 005  D    6.67  T  77.0  B 13.9  G 210  R 0000
2022/01/13 00:22:01   ID 005  D    6.08  T  46.5  B  9.0  G 202  R 0000
2022/01/13 00:37:01   ID 005  D    6.13  T  46.1  B  9.0  G 203  R 0000
2022/01/13 00:52:06   ID 005  D    6.13  T  50.0  B  8.9  G 207  R 0000
2022/01/13 01:07:02   ID 005  D    6.13  T  51.0  B  8.9  G 206  R 0000
2022/01/13 01:22:01   ID 005  D    6.13  T  51.6  B  9.0  G 206  R 0000
2022/01/13 01:37:01   ID 005  D    6.24  T  51.8  B  9.0  G 206  R 0000
2022/01/13 01:52:01   ID 005  D    6.13  T  51.8  B  9.0  G 206  R 0000
2022/01/13 02:07:01   ID 005  D    6.24  T  51.8  B  9.0  G 206  R 0000
2022/01/13 02:22:01   ID 005  D    6.24  T  51.8  B  8.9  G 206  R 0000
2022/01/13 02:37:01   ID 005  D    6.24  T  51.8  B  8.9  G 206  R 0000
2022/01/13 02:52:01   ID 005  D    6.13  T  51.8  B  9.0  G 206  R 0000
2022/01/13 03:07:01   ID 005  D    6.24  T  51.8  B  9.0  G 206  R 0000
2022/01/13 03:22:01   ID 005  D    6.24  T  51.8  B  9.0  G 206  R 0000
2022/01/13 03:37:01   ID 005  D    6.13  T  51.8  B  9.0  G 206  R 0000
2022/01/13 03:52:01   ID 005  D    6.24  T  51.6  B  9.0  G 206  R 0000
2022/01/13 04:07:01   ID 005  D    6.24  T  51.4  B  9.0  G 206  R 0000
2022/01/13 04:22:01   ID 005  D    6.24  T  51.2  B  9.0  G 206  R 0000
2022/01/13 04:37:01   ID 005  D    6.24  T  51.2  B  9.0  G 206  R 0000
2022/01/13 04:52:01   ID 005  D    6.24  T  51.2  B  9.0  G 206  R 0000
2022/01/13 05:07:01   ID 005  D    6.24  T  51.0  B  9.0  G 206  R 0000
2022/01/13 05:22:01   ID 005  D    6.24  T  51.0  B  9.0  G 206  R 0000
2022/01/13 05:37:01   ID 005  D    6.24  T  50.6  B  9.0  G 206  R 0000
2022/01/13 05:52:01   ID 005  D    6.24  T  50.4  B  9.0  G 206  R 0000
2022/01/13 06:07:01   ID 005  D    6.29  T  50.4  B  8.9  G 206  R 0000
2022/01/13 06:22:01   ID 005  D    6.24  T  50.2  B  9.0  G 206  R 0000
2022/01/13 06:37:01   ID 005  D    6.24  T  50.0  B  9.0  G 206  R 0000
2022/01/13 06:52:01   ID 005  D    7.64  T  49.8  B  9.0  G 205  R 0000
2022/01/13 07:07:01   ID 005  D    6.24  T  49.4  B  9.0  G 205  R 0000
2022/01/13 07:22:00   ID 005  D    6.18  T  49.4  B  9.0  G 205  R 0000
2022/01/13 07:37:01   ID 005  D    6.18  T  49.4  B  9.0  G 205  R 0000
2022/01/13 07:52:01   ID 005  D    6.13  T  49.2  B  9.0  G 205  R 0000
2022/01/13 08:07:06   ID 005  D    8.55  T  49.2  B  8.9  G 207  R 0000
2022/01/13 08:22:00   ID 005  D    6.18  T  49.0  B  9.0  G 207  R 0000
2022/01/13 08:37:01   ID 005  D    6.08  T  49.2  B  8.9  G 206  R 0000
2022/01/13 08:52:01   ID 005  D    6.13  T  49.2  B  9.0  G 206  R 0000
2022/01/13 09:07:01   ID 005  D    6.13  T  49.4  B  9.0  G 206  R 0000
2022/01/13 09:22:01   ID 005  D    6.13  T  49.8  B  9.0  G 206  R 0000
2022/01/13 09:37:01   ID 005  D    6.24  T  50.2  B  9.0  G 206  R 0000
2022/01/13 09:52:01   ID 005  D    6.13  T  50.8  B  9.0  G 206  R 0000
2022/01/13 10:07:01   ID 005  D    6.24  T  51.6  B  8.9  G 206  R 0000
2022/01/13 10:22:01   ID 005  D    6.13  T  52.5  B  8.9  G 206  R 0000
2022/01/13 10:37:02   ID 005  D    7.48  T  53.1  B  8.9  G 204  R 0000
2022/01/13 10:52:03   ID 005  D    6.35  T  54.1  B  9.0  G 206  R 0000
2022/01/13 11:07:01   ID 005  D    6.24  T  54.8  B  8.9  G 206  R 0000
2022/01/13 11:22:02   ID 005  D    6.24  T  55.6  B  8.9  G 201  R 0000
2022/01/13 11:37:01   ID 005  D    6.24  T  56.3  B  9.0  G 206  R 0000
2022/01/13 11:52:01   ID 005  D    6.24  T  57.1  B  8.9  G 206  R 0000
2022/01/13 12:07:01   ID 005  D    6.18  T  57.8  B  9.0  G 208  R 0000
2022/01/13 12:22:01   ID 005  D    6.24  T  58.6  B  8.9  G 208  R 0000
2022/01/13 12:37:01   ID 005  D    6.18  T  59.3  B  9.0  G 208  R 0000
2022/01/13 12:52:01   ID 005  D    6.13  T  59.9  B  9.0  G 208  R 0000
2022/01/13 13:07:01   ID 005  D    6.24  T  60.4  B  9.0  G 208  R 0000
2022/01/13 13:22:01   ID 005  D    6.29  T  60.8  B  8.9  G 208  R 0000
2022/01/13 13:37:01   ID 005  D    6.29  T  61.1  B  9.0  G 208  R 0000
2022/01/13 13:52:01   ID 005  D    6.18  T  61.3  B  9.0  G 208  R 0000
2022/01/13 14:07:01   ID 005  D    6.29  T  61.5  B  8.9  G 208  R 0000
2022/01/13 14:22:01   ID 005  D    6.24  T  61.5  B  9.0  G 208  R 0000
2022/01/13 14:37:01   ID 005  D    6.29  T  61.7  B  9.0  G 208  R 0000
2022/01/13 14:52:01   ID 005  D    6.29  T  61.9  B  8.9  G 208  R 0000
2022/01/13 15:07:01   ID 005  D    6.29  T  61.9  B  8.9  G 208  R 0000
2022/01/13 15:22:01   ID 005  D    6.24  T  61.9  B  9.0  G 208  R 0000
2022/01/13 15:37:01   ID 005  D    6.29  T  61.9  B  9.0  G 208  R 0000
2022/01/13 15:52:01   ID 005  D    6.29  T  61.9  B  9.2  G 208  R 0000
2022/01/13 16:07:01   ID 005  D    6.29  T  61.9  B  9.0  G 208  R 0000
2022/01/13 16:22:01   ID 005  D    6.24  T  61.9  B  9.0  G 208  R 0000
2022/01/13 16:37:01   ID 005  D    6.29  T  61.7  B  8.9  G 208  R 0000
2022/01/13 16:52:01   ID 005  D    6.29  T  61.5  B  9.0  G 208  R 0000
2022/01/13 17:07:01   ID 005  D    6.29  T  61.3  B  8.9  G 208  R 0000
2022/01/13 17:22:01   ID 005  D    6.29  T  61.0  B  9.0  G 208  R 0000
2022/01/13 17:37:01   ID 005  D    6.18  T  60.6  B  9.0  G 208  R 0000
2022/01/13 17:52:01   ID 005  D    6.18  T  60.2  B  9.0  G 208  R 0000
2022/01/13 18:07:01   ID 005  D    6.18  T  59.7  B  9.0  G 208  R 0000
2022/01/13 18:22:01   ID 005  D    6.18  T  59.3  B  9.1  G 208  R 0000
2022/01/13 18:37:01   ID 005  D    6.13  T  58.9  B  9.0  G 208  R 0000
2022/01/13 18:52:01   ID 005  D    6.13  T  58.4  B  8.9  G 208  R 0000
2022/01/13 19:07:01   ID 005  D    6.24  T  58.0  B  9.0  G 208  R 0000
2022/01/13 19:22:01   ID 005  D    6.24  T  57.8  B  9.0  G 208  R 0000
2022/01/13 19:37:01   ID 005  D    6.18  T  57.3  B  9.0  G 207  R 0000
2022/01/13 19:52:01   ID 005  D    6.24  T  56.7  B  8.9  G 207  R 0000
2022/01/13 20:07:01   ID 005  D    6.18  T  56.3  B  9.0  G 207  R 0000
2022/01/13 20:22:01   ID 005  D    6.13  T  55.9  B  9.0  G 207  R 0000
2022/01/13 20:37:01   ID 005  D    6.24  T  55.4  B  9.0  G 207  R 0000
2022/01/13 20:52:01   ID 005  D    6.35  T  55.2  B  9.0  G 207  R 0000
2022/01/13 21:07:00   ID 005  D    6.24  T  54.6  B  9.0  G 207  R 0000
2022/01/13 21:22:01   ID 005  D    6.08  T  54.2  B  9.0  G 207  R 0000
2022/01/13 21:37:01   ID 005  D    6.18  T  54.1  B  9.0  G 207  R 0000
2022/01/13 21:52:01   ID 005  D    6.13  T  53.7  B  9.0  G 207  R 0000
2022/01/13 22:07:01   ID 005  D    6.29  T  53.3  B  9.0  G 207  R 0000
2022/01/13 22:22:01   ID 005  D    6.13  T  52.9  B  9.0  G 207  R 0000
2022/01/13 22:37:01   ID 005  D    6.24  T  52.9  B  9.0  G 207  R 0000
2022/01/13 22:52:01   ID 005  D    6.24  T  52.7  B  8.9  G 207  R 0000
2022/01/13 23:07:01   ID 005  D    6.24  T  52.3  B  9.2  G 207  R 0000
2022/01/13 23:22:01   ID 005  D    6.24  T  52.1  B  9.0  G 207  R 0000
2022/01/13 23:37:01   ID 005  D    6.24  T  51.6  B  9.0  G 207  R 0000
2022/01/13 23:52:01   ID 005  D    6.24  T  51.4  B  9.0  G 206  R 0000
2022/01/14 00:07:00   ID 005  D    6.24  T  51.0  B  9.0  G 206  R 0000
2022/01/14 00:22:01   ID 005  D    6.24  T  50.6  B  8.9  G 206  R 0000
2022/01/14 00:37:01   ID 005  D    6.24  T  50.2  B  8.9  G 206  R 0000
2022/01/14 00:52:01   ID 005  D    6.24  T  50.0  B  8.9  G 206  R 0000
2022/01/14 01:07:01   ID 005  D    6.24  T  49.6  B  9.0  G 206  R 0000
2022/01/14 01:22:01   ID 005  D    6.18  T  49.4  B  9.0  G 206  R 0000
2022/01/14 01:37:01   ID 005  D    6.18  T  49.0  B  9.0  G 206  R 0000
2022/01/14 01:52:01   ID 005  D    6.13  T  49.0  B  9.0  G 206  R 0000
2022/01/14 02:07:01   ID 005  D    6.18  T  48.8  B  9.0  G 206  R 0000
2022/01/14 02:22:01   ID 005  D    6.18  T  48.7  B  9.0  G 206  R 0000
2022/01/14 02:37:01   ID 005  D    6.18  T  48.7  B  9.0  G 206  R 0000
2022/01/14 02:52:01   ID 005  D    6.18  T  48.5  B  9.0  G 206  R 0000
2022/01/14 03:07:01   ID 005  D    6.18  T  48.5  B  8.9  G 206  R 0000
2022/01/14 03:22:01   ID 005  D    6.18  T  48.5  B  9.0  G 206  R 0000
2022/01/14 03:37:01   ID 005  D    6.18  T  48.5  B  9.0  G 206  R 0000
2022/01/14 03:52:01   ID 005  D    6.18  T  48.7  B  9.0  G 206  R 0000
2022/01/14 04:07:01   ID 005  D    6.18  T  48.7  B  9.0  G 206  R 0000
2022/01/14 04:22:01   ID 005  D    6.18  T  48.7  B  9.0  G 206  R 0000
2022/01/14 04:37:01   ID 005  D    6.18  T  49.0  B  9.0  G 206  R 0000
2022/01/14 04:52:01   ID 005  D    6.18  T  49.2  B  9.0  G 206  R 0000
2022/01/14 05:07:01   ID 005  D    6.18  T  49.4  B  9.0  G 206  R 0000
2022/01/14 05:22:01   ID 005  D    6.24  T  49.4  B  9.0  G 206  R 0000
2022/01/14 05:37:01   ID 005  D    6.13  T  49.6  B  9.0  G 206  R 0000
2022/01/14 05:52:01   ID 005  D    6.18  T  49.8  B  9.0  G 206  R 0000
2022/01/14 06:07:01   ID 005  D    6.29  T  49.8  B  9.0  G 206  R 0000
2022/01/14 06:22:01   ID 005  D    6.13  T  50.0  B  9.0  G 206  R 0000
2022/01/14 06:37:01   ID 005  D    6.24  T  50.2  B  9.0  G 206  R 0000
2022/01/14 06:52:01   ID 005  D    6.24  T  50.2  B  9.0  G 206  R 0000
2022/01/14 07:07:01   ID 005  D    6.61  T  50.4  B  9.0  G 205  R 0000
2022/01/14 07:22:02   ID 005  D    6.24  T  50.6  B  8.9  G 206  R 0000
2022/01/14 07:37:01   ID 005  D    6.24  T  50.6  B  9.0  G 206  R 0000
2022/01/14 07:52:01   ID 005  D    6.13  T  50.6  B  9.0  G 206  R 0000
2022/01/14 08:07:06   ID 005  D    7.58  T  50.8  B  9.0  G 205  R 0000
2022/01/14 08:22:02   ID 005  D    6.24  T  50.8  B  9.0  G 206  R 0000
2022/01/14 08:37:01   ID 005  D    6.24  T  50.8  B  9.0  G 206  R 0000
2022/01/14 08:52:01   ID 005  D    6.24  T  50.8  B  9.0  G 206  R 0000
2022/01/14 09:07:01   ID 005  D    6.24  T  50.4  B  9.0  G 206  R 0000
2022/01/14 09:22:01   ID 005  D    6.18  T  50.8  B  9.0  G 206  R 0000
2022/01/14 09:37:01   ID 005  D    6.24  T  51.0  B  9.0  G 206  R 0000
2022/01/14 09:52:01   ID 005  D    7.31  T  51.2  B  9.0  G 206  R 0000
2022/01/14 10:07:01   ID 005  D    6.24  T  51.2  B  9.0  G 206  R 0000
2022/01/14 10:22:01   ID 005  D    6.13  T  51.6  B  9.0  G 206  R 0000
2022/01/14 10:37:01   ID 005  D    6.24  T  51.6  B  9.0  G 206  R 0000
2022/01/14 10:52:00   ID 005  D    6.24  T  51.8  B  9.0  G 206  R 0000
2022/01/14 11:07:01   ID 005  D    6.24  T  52.1  B  9.0  G 206  R 0000
2022/01/14 11:22:01   ID 005  D    6.13  T  52.1  B  9.0  G 206  R 0000
2022/01/14 11:37:01   ID 005  D    6.24  T  52.5  B  9.0  G 206  R 0000
2022/01/14 11:52:01   ID 005  D    6.18  T  52.7  B  9.0  G 206  R 0000
2022/01/14 12:07:01   ID 005  D    6.24  T  52.9  B  9.0  G 206  R 0000
2022/01/14 12:22:01   ID 005  D    7.96  T  53.3  B  9.0  G 206  R 0000
2022/01/14 12:37:02   ID 005  D    6.13  T  53.7  B  9.0  G 206  R 0000
2022/01/14 12:52:01   ID 005  D    6.08  T  54.1  B  9.0  G 206  R 0000
2022/01/14 13:07:01   ID 005  D    6.18  T  54.6  B  9.0  G 206  R 0000
2022/01/14 13:22:01   ID 005  D    6.18  T  55.0  B  9.0  G 206  R 0000
2022/01/14 13:37:01   ID 005  D    6.13  T  55.4  B  9.0  G 206  R 0000
2022/01/14 13:52:01   ID 005  D    6.24  T  55.4  B  8.9  G 206  R 0000
2022/01/14 14:07:01   ID 005  D    6.29  T  56.1  B  9.0  G 206  R 0000
2022/01/14 14:22:01   ID 005  D    6.35  T  56.3  B  9.0  G 206  R 0000
2022/01/14 14:37:01   ID 005  D    6.18  T  56.7  B  9.0  G 206  R 0000
2022/01/14 14:52:01   ID 005  D    6.24  T  57.1  B  9.0  G 206  R 0000
2022/01/14 15:07:01   ID 005  D    6.18  T  57.3  B  9.0  G 206  R 0000
2022/01/14 15:22:01   ID 005  D    6.13  T  57.6  B  9.0  G 206  R 0000
2022/01/14 15:37:01   ID 005  D    6.13  T  57.8  B  9.0  G 206  R 0000
2022/01/14 15:52:00   ID 005  D    6.18  T  58.0  B  9.0  G 206  R 0000
2022/01/14 16:07:01   ID 005  D    6.24  T  58.2  B  9.0  G 206  R 0000
2022/01/14 16:22:01   ID 005  D    6.24  T  58.2  B  9.0  G 206  R 0000
2022/01/14 16:37:01   ID 005  D    6.18  T  58.2  B  8.9  G 206  R 0000
2022/01/14 16:52:01   ID 005  D    6.24  T  58.2  B  8.9  G 206  R 0000
2022/01/14 17:07:01   ID 005  D    6.18  T  58.2  B  9.0  G 206  R 0000
2022/01/14 17:22:01   ID 005  D    6.18  T  58.0  B  9.0  G 206  R 0000
2022/01/14 17:37:01   ID 005  D    6.13  T  57.6  B  9.0  G 207  R 0000
2022/01/14 17:52:01   ID 005  D    6.18  T  57.3  B  9.0  G 207  R 0000
2022/01/14 18:07:01   ID 005  D    6.18  T  56.9  B  9.0  G 207  R 0000
2022/01/14 18:22:01   ID 005  D    6.18  T  56.3  B  9.0  G 207  R 0000
2022/01/14 18:37:01   ID 005  D    6.18  T  55.8  B  9.0  G 207  R 0000
2022/01/14 18:52:01   ID 005  D    6.24  T  55.4  B  9.1  G 207  R 0000
2022/01/14 19:07:01   ID 005  D    6.08  T  55.0  B  9.0  G 207  R 0000
2022/01/14 19:22:01   ID 005  D    7.05  T  54.6  B  9.0  G 207  R 0000
2022/01/14 19:37:01   ID 005  D    6.08  T  54.4  B  9.0  G 207  R 0000
2022/01/14 19:52:01   ID 005  D    6.08  T  54.1  B  8.9  G 207  R 0000
2022/01/14 20:07:01   ID 005  D    6.13  T  53.7  B  9.0  G 207  R 0000
2022/01/14 20:22:01   ID 005  D    6.13  T  53.5  B  9.0  G 206  R 0000
2022/01/14 20:37:01   ID 005  D    6.18  T  53.1  B  9.0  G 206  R 0000
2022/01/14 20:52:01   ID 005  D    6.13  T  52.9  B  9.0  G 206  R 0000
2022/01/14 21:07:01   ID 005  D    6.24  T  52.5  B  9.0  G 206  R 0000
2022/01/14 21:22:01   ID 005  D    6.24  T  52.1  B  9.0  G 206  R 0000
2022/01/14 21:37:01   ID 005  D    6.18  T  52.0  B  8.9  G 206  R 0000
2022/01/14 21:52:01   ID 005  D    6.24  T  52.0  B  9.0  G 206  R 0000
2022/01/14 22:07:01   ID 005  D    6.24  T  51.8  B  9.0  G 206  R 0000
2022/01/14 22:22:01   ID 005  D    6.13  T  51.4  B  9.0  G 206  R 0000
2022/01/14 22:37:01   ID 005  D    6.24  T  51.4  B  8.9  G 206  R 0000
2022/01/14 22:52:01   ID 005  D    6.13  T  51.4  B  8.9  G 206  R 0000
2022/01/14 23:07:01   ID 005  D    6.24  T  51.0  B  9.0  G 206  R 0000
2022/01/14 23:22:01   ID 005  D    6.24  T  51.0  B  9.0  G 206  R 0000
2022/01/14 23:37:01   ID 005  D    6.18  T  51.0  B  9.0  G 206  R 0000
2022/01/14 23:52:01   ID 005  D    6.24  T  50.6  B  8.9  G 206  R 0000
2022/01/15 00:07:01   ID 005  D    6.24  T  50.4  B  9.0  G 206  R 0000
2022/01/15 00:22:01   ID 005  D    6.24  T  50.4  B  8.9  G 206  R 0000
2022/01/15 00:37:00   ID 005  D    6.24  T  50.4  B  9.0  G 206  R 0000
2022/01/15 00:52:01   ID 005  D    6.24  T  50.0  B  8.9  G 206  R 0000
2022/01/15 01:07:01   ID 005  D    6.29  T  50.0  B  9.0  G 206  R 0000
2022/01/15 01:22:01   ID 005  D    6.24  T  50.0  B  9.0  G 206  R 0000
2022/01/15 01:37:01   ID 005  D    6.13  T  49.8  B  9.0  G 206  R 0000
2022/01/15 01:52:01   ID 005  D    6.18  T  49.6  B  9.0  G 206  R 0000
2022/01/15 02:07:01   ID 005  D    6.18  T  49.4  B  9.0  G 206  R 0000
2022/01/15 02:22:01   ID 005  D    6.18  T  49.2  B  9.0  G 206  R 0000
2022/01/15 02:37:01   ID 005  D    6.13  T  49.2  B  9.0  G 206  R 0000
2022/01/15 02:52:01   ID 005  D    6.18  T  49.0  B  9.0  G 206  R 0000
2022/01/15 03:07:01   ID 005  D    6.24  T  49.0  B  9.0  G 206  R 0000
2022/01/15 03:22:01   ID 005  D    6.18  T  48.8  B  9.0  G 206  R 0000
2022/01/15 03:37:01   ID 005  D    6.18  T  48.8  B  9.0  G 206  R 0000
2022/01/15 03:52:01   ID 005  D    6.18  T  48.8  B  9.0  G 206  R 0000
2022/01/15 04:07:01   ID 005  D    6.18  T  48.7  B  9.0  G 206  R 0000
2022/01/15 04:22:01   ID 005  D    6.18  T  48.7  B  8.9  G 206  R 0000
2022/01/15 04:37:01   ID 005  D    6.18  T  48.5  B  8.9  G 206  R 0000
2022/01/15 04:52:01   ID 005  D    6.18  T  48.3  B  9.0  G 206  R 0000
2022/01/15 05:07:01   ID 005  D    6.18  T  48.1  B  9.0  G 206  R 0000
2022/01/15 05:22:01   ID 005  D    6.18  T  48.1  B  9.0  G 206  R 0000
2022/01/15 05:37:01   ID 005  D    6.18  T  47.9  B  8.9  G 206  R 0000
2022/01/15 05:52:01   ID 005  D    6.18  T  47.9  B  9.0  G 206  R 0000
2022/01/15 06:07:01   ID 005  D    6.18  T  47.7  B  8.9  G 206  R 0000
2022/01/15 06:22:01   ID 005  D    6.18  T  47.7  B  8.9  G 206  R 0000
2022/01/15 06:37:01   ID 005  D    6.18  T  47.7  B  8.9  G 206  R 0000
2022/01/15 06:52:01   ID 005  D    6.18  T  47.7  B  9.0  G 206  R 0000
2022/01/15 07:07:01   ID 005  D    6.18  T  47.7  B  9.0  G 206  R 0000
2022/01/15 07:22:01   ID 005  D    6.18  T  47.5  B  8.9  G 206  R 0000
2022/01/15 07:37:00   ID 005  D    6.18  T  47.3  B  9.0  G 206  R 0000
2022/01/15 07:52:01   ID 005  D    6.18  T  47.3  B  9.0  G 206  R 0000
2022/01/15 08:07:01   ID 005  D    6.18  T  47.3  B  9.0  G 206  R 0000
2022/01/15 08:22:01   ID 005  D    6.18  T  47.3  B  8.9  G 206  R 0000
2022/01/15 08:37:01   ID 005  D    6.18  T  47.5  B  9.0  G 206  R 0000
2022/01/15 08:52:01   ID 005  D    6.18  T  47.7  B  9.0  G 206  R 0000
2022/01/15 09:07:01   ID 005  D    6.18  T  48.1  B  9.0  G 206  R 0000
2022/01/15 09:22:01   ID 005  D    6.18  T  48.5  B  8.9  G 206  R 0000
2022/01/15 09:37:01   ID 005  D    6.24  T  49.0  B  9.0  G 206  R 0000
2022/01/15 09:52:01   ID 005  D    6.24  T  49.8  B  9.0  G 206  R 0000
2022/01/15 10:07:01   ID 005  D    6.24  T  50.8  B  9.0  G 206  R 0000
2022/01/15 10:22:03   ID 005  D    9.68  T  51.8  B  9.0  G 205  R 0000
2022/01/15 10:37:02   ID 005  D    6.24  T  52.7  B  8.9  G 206  R 0000
2022/01/15 10:52:01   ID 005  D    6.08  T  53.5  B  9.0  G 206  R 0000
2022/01/15 11:07:02   ID 005  D    6.56  T  54.4  B  8.9  G 198  R 0000
2022/01/15 11:22:01   ID 005  D    6.18  T  55.0  B  9.0  G 205  R 0000
2022/01/15 11:37:01   ID 005  D    6.29  T  55.9  B  9.0  G 206  R 0000
2022/01/15 11:52:01   ID 005  D    5.32  T  56.7  B  9.0  G 210  R 0000
2022/01/15 12:07:03   ID 005  D    6.18  T  57.4  B  8.9  G 207  R 0000
2022/01/15 12:22:01   ID 005  D    6.18  T  58.0  B  9.0  G 207  R 0000
2022/01/15 12:37:01   ID 005  D    6.24  T  58.6  B  9.0  G 207  R 0000
2022/01/15 12:52:03   ID 005  D    7.85  T  58.9  B  9.0  G 201  R 0000
2022/01/15 13:07:01   ID 005  D    6.18  T  59.3  B  9.0  G 206  R 0000
2022/01/15 13:22:01   ID 005  D    6.13  T  59.5  B  9.0  G 207  R 0000
2022/01/15 13:37:01   ID 005  D    6.18  T  59.9  B  9.0  G 207  R 0000
2022/01/15 13:52:01   ID 005  D    6.18  T  60.0  B  9.0  G 207  R 0000
2022/01/15 14:07:01   ID 005  D    6.29  T  60.4  B  9.0  G 207  R 0000
2022/01/15 14:22:00   ID 005  D    6.29  T  60.6  B  9.0  G 208  R 0000
2022/01/15 14:37:03   ID 005  D    6.45  T  61.0  B  8.9  G 200  R 0000
2022/01/15 14:52:01   ID 005  D    6.29  T  61.1  B  9.0  G 207  R 0000
2022/01/15 15:07:01   ID 005  D    6.29  T  61.1  B  9.0  G 207  R 0000
2022/01/15 15:22:01   ID 005  D    6.29  T  61.3  B  9.0  G 207  R 0000
2022/01/15 15:37:01   ID 005  D    6.29  T  61.5  B  9.0  G 208  R 0000
2022/01/15 15:52:01   ID 005  D    7.31  T  61.5  B  9.0  G 210  R 0000
2022/01/15 16:07:03   ID 005  D    6.29  T  61.5  B  9.0  G 208  R 0000
2022/01/15 16:22:01   ID 005  D    6.29  T  61.5  B  8.9  G 208  R 0000
2022/01/15 16:37:01   ID 005  D    6.29  T  61.5  B  8.9  G 208  R 0000
2022/01/15 16:52:01   ID 005  D    6.35  T  61.3  B  9.0  G 208  R 0000
2022/01/15 17:07:01   ID 005  D    6.29  T  61.0  B  9.0  G 208  R 0000
2022/01/15 17:22:03   ID 005  D    7.80  T  60.8  B  8.9  G 204  R 0000
2022/01/15 17:37:01   ID 005  D    6.13  T  60.4  B  9.0  G 207  R 0000
2022/01/15 17:52:01   ID 005  D    6.18  T  59.9  B  9.0  G 207  R 0000
2022/01/15 18:07:01   ID 005  D    6.18  T  59.5  B  9.0  G 207  R 0000
2022/01/15 18:22:01   ID 005  D    6.24  T  59.1  B  9.0  G 207  R 0000
2022/01/15 18:37:03   ID 005  D    5.32  T  58.7  B  8.9  G 208  R 0000
2022/01/15 18:52:01   ID 005  D    6.18  T  58.4  B  9.0  G 208  R 0000
2022/01/15 19:07:01   ID 005  D    6.29  T  58.2  B  9.0  G 208  R 0000
2022/01/15 19:22:01   ID 005  D    6.18  T  57.8  B  9.0  G 208  R 0000
2022/01/15 19:37:01   ID 005  D    6.18  T  57.4  B  9.0  G 208  R 0000
2022/01/15 19:52:01   ID 005  D    6.24  T  57.3  B  9.0  G 207  R 0000
2022/01/15 20:07:01   ID 005  D    6.29  T  57.1  B  9.0  G 207  R 0000
2022/01/15 20:22:01   ID 005  D    6.08  T  56.5  B  9.0  G 207  R 0000
2022/01/15 20:37:02   ID 005  D    6.18  T  56.1  B  8.9  G 207  R 0000
2022/01/15 20:52:01   ID 005  D    6.18  T  55.9  B  9.0  G 207  R 0000
2022/01/15 21:07:01   ID 005  D    6.18  T  55.6  B  9.0  G 207  R 0000
2022/01/15 21:22:01   ID 005  D    6.13  T  55.2  B  9.0  G 207  R 0000
2022/01/15 21:37:01   ID 005  D    6.18  T  54.8  B  9.0  G 207  R 0000
2022/01/15 21:52:09   ID 005  D    7.74  T  54.6  B  9.0  G 201  R 0000
2022/01/15 22:07:01   ID 005  D    6.18  T  54.1  B  8.9  G 206  R 0000
